Date,Order_id,Product
26-06-2018,345,ice cream
26-06-2018,345,poultry
26-06-2018,345,cereals
26-06-2018,345,flour
26-06-2018,345,eggs
26-06-2018,345,ice cream
26-06-2018,346,all- purpose
26-06-2018,346,shampoo
26-06-2018,346,individual meals
26-06-2018,346,pork
26-06-2018,346,aluminum foil
26-06-2018,346,tortillas
26-06-2018,346,aluminum foil
26-06-2018,346,sugar
26-06-2018,346,soda
26-06-2018,346,aluminum foil
26-06-2018,346,poultry
26-06-2018,346,juice
26-06-2018,346,fruits
27-06-2018,347,tortillas
27-06-2018,347,poultry
27-06-2018,347,soap
27-06-2018,347,flour
27-06-2018,347,yogurt
27-06-2018,347,milk
27-06-2018,347,laundry detergent
27-06-2018,347,cereals
27-06-2018,347,soap
27-06-2018,347,coffee/tea
27-06-2018,347,sugar
27-06-2018,347,soap
27-06-2018,347,poultry
27-06-2018,347,soda
27-06-2018,347,pasta
27-06-2018,347,cereals
27-06-2018,347,toilet paper
28-06-2018,348,lunch meat
28-06-2018,348,flour
28-06-2018,348,hand soap
28-06-2018,348,butter
28-06-2018,348,yogurt
28-06-2018,348,fruits
28-06-2018,348,cheeses
28-06-2018,348,sandwich bags
28-06-2018,348,sandwich loaves
28-06-2018,348,butter
28-06-2018,348,sandwich bags
28-06-2018,348,tortillas
28-06-2018,348,individual meals
28-06-2018,348,soda
28-06-2018,348,aluminum foil
28-06-2018,348,waffles
28-06-2018,348,sugar
28-06-2018,348,dinner rolls
28-06-2018,348,tortillas
28-06-2018,348,tortillas
28-06-2018,349,spaghetti sauce
28-06-2018,349,soda
28-06-2018,349,fruits
28-06-2018,349,beef
28-06-2018,349,lunch meat
28-06-2018,349,sandwich bags
29-06-2018,350,waffles
29-06-2018,350,soda
29-06-2018,350,flour
29-06-2018,350,mixes
29-06-2018,350,milk
29-06-2018,350,tortillas
29-06-2018,350,shampoo
29-06-2018,350,toilet paper
29-06-2018,350,ice cream
29-06-2018,350,soda
29-06-2018,350,toilet paper
29-06-2018,350,lunch meat
29-06-2018,350,juice
29-06-2018,350,yogurt
29-06-2018,350,poultry
29-06-2018,350,sandwich bags
29-06-2018,350,soda
29-06-2018,350,milk
29-06-2018,350,beef
29-06-2018,350,juice
29-06-2018,350,coffee/tea
29-06-2018,350,juice
29-06-2018,350,ice cream
29-06-2018,350,ice cream
29-06-2018,351,aluminum foil
29-06-2018,351,sugar
29-06-2018,351,dinner rolls
29-06-2018,351,spaghetti sauce
29-06-2018,351,tortillas
29-06-2018,351,tortillas
29-06-2018,351,mixes
29-06-2018,351,lunch meat
29-06-2018,351,beef
29-06-2018,351,bagels
29-06-2018,351,all- purpose
29-06-2018,351,tortillas
29-06-2018,351,pork
29-06-2018,351,toilet paper
29-06-2018,351,individual meals
29-06-2018,351,poultry
29-06-2018,351,soap
29-06-2018,351,shampoo
29-06-2018,351,waffles
29-06-2018,351,fruits
29-06-2018,351,laundry detergent
29-06-2018,352,laundry detergent
29-06-2018,352,mixes
29-06-2018,352,beef
29-06-2018,352,lunch meat
29-06-2018,352,paper towels
30-06-2018,353,sandwich bags
30-06-2018,353,soda
30-06-2018,353,juice
30-06-2018,353,pasta
30-06-2018,353,ice cream
30-06-2018,353,hand soap
30-06-2018,353,milk
30-06-2018,353,sugar
01-07-2018,354,pork
01-07-2018,354,ketchup
01-07-2018,354,laundry detergent
01-07-2018,354,dishwashing liquid/detergent
01-07-2018,354,aluminum foil
01-07-2018,354,coffee/tea
01-07-2018,354,pork
01-07-2018,354,tortillas
01-07-2018,354,soap
01-07-2018,354,poultry
01-07-2018,354,hand soap
01-07-2018,354,pasta
01-07-2018,354,milk
01-07-2018,354,sandwich bags
01-07-2018,354,sandwich loaves
01-07-2018,354,all- purpose
01-07-2018,354,fruits
01-07-2018,354,soda
01-07-2018,354,pork
01-07-2018,354,milk
01-07-2018,354,spaghetti sauce
01-07-2018,354,soda
01-07-2018,354,dinner rolls
01-07-2018,354,lunch meat
02-07-2018,355,lunch meat
02-07-2018,355,waffles
02-07-2018,355,lunch meat
02-07-2018,355,poultry
02-07-2018,355,coffee/tea
02-07-2018,355,dinner rolls
02-07-2018,355,lunch meat
02-07-2018,355,poultry
02-07-2018,355,dishwashing liquid/detergent
02-07-2018,355,laundry detergent
02-07-2018,355,mixes
02-07-2018,355,toilet paper
02-07-2018,355,ice cream
02-07-2018,356,cheeses
02-07-2018,356,cereals
02-07-2018,356,sandwich bags
02-07-2018,356,toilet paper
02-07-2018,356,sugar
02-07-2018,356,sandwich loaves
02-07-2018,356,ketchup
02-07-2018,356,sugar
02-07-2018,356,soda
02-07-2018,356,butter
02-07-2018,356,milk
02-07-2018,356,sandwich loaves
02-07-2018,356,shampoo
02-07-2018,356,sandwich bags
02-07-2018,356,milk
02-07-2018,356,fruits
02-07-2018,356,cheeses
02-07-2018,356,spaghetti sauce
02-07-2018,356,paper towels
03-07-2018,357,coffee/tea
03-07-2018,357,beef
03-07-2018,357,cheeses
03-07-2018,357,poultry
03-07-2018,357,yogurt
03-07-2018,357,hand soap
03-07-2018,357,sandwich loaves
03-07-2018,357,cheeses
03-07-2018,357,individual meals
03-07-2018,357,dinner rolls
03-07-2018,357,soap
03-07-2018,357,lunch meat
03-07-2018,357,pork
03-07-2018,357,mixes
03-07-2018,357,shampoo
03-07-2018,357,soap
03-07-2018,357,shampoo
03-07-2018,357,eggs
03-07-2018,357,sugar
03-07-2018,357,waffles
03-07-2018,357,aluminum foil
03-07-2018,357,sugar
03-07-2018,357,dishwashing liquid/detergent
03-07-2018,357,coffee/tea
03-07-2018,357,juice
03-07-2018,357,toilet paper
03-07-2018,357,shampoo
04-07-2018,358,individual meals
04-07-2018,358,shampoo
04-07-2018,358,sandwich bags
04-07-2018,358,hand soap
04-07-2018,358,flour
04-07-2018,358,mixes
04-07-2018,358,soap
04-07-2018,358,eggs
04-07-2018,358,coffee/tea
04-07-2018,358,ice cream
04-07-2018,358,pasta
04-07-2018,359,cheeses
04-07-2018,359,mixes
04-07-2018,359,shampoo
04-07-2018,359,aluminum foil
04-07-2018,359,fruits
04-07-2018,359,waffles
04-07-2018,360,dishwashing liquid/detergent
04-07-2018,360,fruits
04-07-2018,360,individual meals
04-07-2018,360,mixes
04-07-2018,360,laundry detergent
04-07-2018,360,yogurt
04-07-2018,361,spaghetti sauce
04-07-2018,361,aluminum foil
04-07-2018,361,fruits
04-07-2018,361,individual meals
04-07-2018,361,laundry detergent
04-07-2018,361,juice
04-07-2018,361,all- purpose
04-07-2018,361,sugar
04-07-2018,361,spaghetti sauce
04-07-2018,361,lunch meat
04-07-2018,361,ice cream
04-07-2018,361,pasta
04-07-2018,362,yogurt
04-07-2018,362,butter
04-07-2018,362,toilet paper
04-07-2018,362,ketchup
04-07-2018,362,waffles
04-07-2018,362,soap
04-07-2018,362,aluminum foil
04-07-2018,362,coffee/tea
04-07-2018,362,mixes
04-07-2018,362,pasta
04-07-2018,362,flour
04-07-2018,363,mixes
04-07-2018,363,cheeses
04-07-2018,363,tortillas
04-07-2018,363,ice cream
04-07-2018,363,dishwashing liquid/detergent
04-07-2018,363,beef
04-07-2018,363,flour
04-07-2018,363,hand soap
04-07-2018,363,paper towels
04-07-2018,363,hand soap
04-07-2018,363,sugar
04-07-2018,363,aluminum foil
04-07-2018,363,ketchup
04-07-2018,363,laundry detergent
04-07-2018,363,bagels
04-07-2018,363,hand soap
04-07-2018,363,dinner rolls
04-07-2018,363,ketchup
04-07-2018,363,dinner rolls
04-07-2018,364,sandwich bags
04-07-2018,364,poultry
04-07-2018,364,tortillas
04-07-2018,364,eggs
04-07-2018,364,cereals
04-07-2018,364,poultry
04-07-2018,364,fruits
04-07-2018,364,dinner rolls
04-07-2018,364,sandwich bags
04-07-2018,364,tortillas
04-07-2018,364,laundry detergent
04-07-2018,364,all- purpose
04-07-2018,364,lunch meat
04-07-2018,364,sandwich loaves
04-07-2018,364,pasta
04-07-2018,364,individual meals
04-07-2018,364,ice cream
04-07-2018,364,pasta
04-07-2018,364,butter
04-07-2018,364,yogurt
04-07-2018,364,dishwashing liquid/detergent
04-07-2018,364,individual meals
04-07-2018,364,individual meals
04-07-2018,364,hand soap
04-07-2018,364,sandwich loaves
04-07-2018,364,mixes
04-07-2018,364,bagels
04-07-2018,364,flour
04-07-2018,364,lunch meat
04-07-2018,364,soda
04-07-2018,364,laundry detergent
05-07-2018,365,juice
05-07-2018,365,bagels
05-07-2018,365,mixes
05-07-2018,365,fruits
05-07-2018,365,paper towels
05-07-2018,365,milk
05-07-2018,365,spaghetti sauce
05-07-2018,365,yogurt
05-07-2018,366,coffee/tea
05-07-2018,366,ketchup
05-07-2018,366,tortillas
05-07-2018,366,eggs
05-07-2018,366,all- purpose
05-07-2018,366,sandwich bags
05-07-2018,366,soda
05-07-2018,366,yogurt
05-07-2018,366,sandwich loaves
05-07-2018,366,pasta
05-07-2018,366,fruits
05-07-2018,366,milk
05-07-2018,366,aluminum foil
05-07-2018,366,tortillas
05-07-2018,366,mixes
05-07-2018,366,pasta
05-07-2018,366,waffles
05-07-2018,366,poultry
05-07-2018,366,ketchup
05-07-2018,366,paper towels
05-07-2018,366,sandwich bags
05-07-2018,366,soap
05-07-2018,366,lunch meat
05-07-2018,366,milk
05-07-2018,366,poultry
05-07-2018,366,eggs
05-07-2018,366,ketchup
05-07-2018,366,ice cream
05-07-2018,366,pork
05-07-2018,366,all- purpose
05-07-2018,366,aluminum foil
05-07-2018,366,lunch meat
06-07-2018,367,aluminum foil
06-07-2018,367,hand soap
06-07-2018,367,milk
06-07-2018,367,mixes
06-07-2018,367,tortillas
06-07-2018,367,flour
06-07-2018,367,lunch meat
06-07-2018,367,sandwich bags
06-07-2018,367,butter
06-07-2018,367,hand soap
07-07-2018,368,poultry
07-07-2018,368,individual meals
07-07-2018,368,laundry detergent
07-07-2018,368,shampoo
07-07-2018,368,all- purpose
07-07-2018,368,fruits
07-07-2018,368,dinner rolls
07-07-2018,368,beef
07-07-2018,368,shampoo
07-07-2018,368,milk
07-07-2018,368,mixes
07-07-2018,368,cereals
07-07-2018,368,ice cream
07-07-2018,368,fruits
08-07-2018,369,flour
08-07-2018,369,pork
08-07-2018,369,hand soap
08-07-2018,369,bagels
08-07-2018,369,lunch meat
08-07-2018,370,sugar
08-07-2018,370,pasta
08-07-2018,370,spaghetti sauce
08-07-2018,370,waffles
08-07-2018,370,beef
08-07-2018,370,butter
08-07-2018,370,ice cream
08-07-2018,370,sandwich loaves
08-07-2018,370,tortillas
08-07-2018,370,beef
08-07-2018,370,butter
08-07-2018,370,all- purpose
08-07-2018,370,cereals
08-07-2018,370,fruits
08-07-2018,370,coffee/tea
08-07-2018,370,cereals
08-07-2018,370,coffee/tea
08-07-2018,370,soap
08-07-2018,371,shampoo
08-07-2018,371,juice
08-07-2018,371,laundry detergent
08-07-2018,371,ice cream
08-07-2018,371,sandwich bags
08-07-2018,371,beef
08-07-2018,371,lunch meat
08-07-2018,371,spaghetti sauce
09-07-2018,372,sugar
09-07-2018,372,soda
09-07-2018,372,sandwich bags
09-07-2018,372,milk
09-07-2018,372,ice cream
09-07-2018,372,milk
09-07-2018,372,soda
09-07-2018,372,eggs
09-07-2018,372,cereals
09-07-2018,372,poultry
09-07-2018,372,beef
10-07-2018,373,fruits
10-07-2018,373,hand soap
10-07-2018,373,beef
10-07-2018,373,cereals
10-07-2018,373,mixes
10-07-2018,373,milk
10-07-2018,373,dinner rolls
10-07-2018,373,mixes
10-07-2018,373,dishwashing liquid/detergent
11-07-2018,374,soda
11-07-2018,374,cereals
11-07-2018,374,individual meals
11-07-2018,374,dishwashing liquid/detergent
11-07-2018,374,ice cream
11-07-2018,374,spaghetti sauce
11-07-2018,374,ketchup
11-07-2018,374,individual meals
11-07-2018,374,cheeses
12-07-2018,375,ketchup
12-07-2018,375,coffee/tea
12-07-2018,375,eggs
12-07-2018,375,spaghetti sauce
12-07-2018,375,pasta
12-07-2018,375,tortillas
12-07-2018,375,paper towels
12-07-2018,375,dishwashing liquid/detergent
12-07-2018,375,ketchup
12-07-2018,375,ketchup
12-07-2018,375,butter
12-07-2018,375,bagels
12-07-2018,375,soap
12-07-2018,375,waffles
12-07-2018,375,laundry detergent
12-07-2018,375,eggs
12-07-2018,375,cheeses
12-07-2018,375,cheeses
12-07-2018,375,dinner rolls
12-07-2018,375,paper towels
12-07-2018,375,mixes
12-07-2018,375,toilet paper
12-07-2018,375,laundry detergent
12-07-2018,375,bagels
12-07-2018,375,individual meals
13-07-2018,376,dishwashing liquid/detergent
13-07-2018,376,sandwich loaves
13-07-2018,376,juice
13-07-2018,376,waffles
13-07-2018,376,juice
13-07-2018,376,flour
13-07-2018,376,yogurt
13-07-2018,376,pasta
13-07-2018,376,butter
13-07-2018,376,pork
13-07-2018,376,eggs
13-07-2018,376,butter
13-07-2018,376,sandwich bags
13-07-2018,376,coffee/tea
13-07-2018,376,poultry
13-07-2018,376,sandwich bags
13-07-2018,376,ketchup
13-07-2018,376,fruits
13-07-2018,376,milk
13-07-2018,376,flour
13-07-2018,376,fruits
13-07-2018,376,ketchup
13-07-2018,376,yogurt
13-07-2018,376,lunch meat
14-07-2018,377,eggs
14-07-2018,377,soap
14-07-2018,377,lunch meat
14-07-2018,377,pasta
14-07-2018,377,ketchup
14-07-2018,377,laundry detergent
14-07-2018,377,coffee/tea
14-07-2018,377,ice cream
14-07-2018,377,coffee/tea
14-07-2018,377,waffles
14-07-2018,377,hand soap
14-07-2018,377,milk
14-07-2018,377,milk
14-07-2018,377,tortillas
14-07-2018,377,pork
14-07-2018,377,bagels
14-07-2018,377,shampoo
14-07-2018,377,ice cream
14-07-2018,377,dishwashing liquid/detergent
14-07-2018,377,juice
14-07-2018,377,cereals
14-07-2018,377,tortillas
14-07-2018,377,soap
14-07-2018,377,dinner rolls
14-07-2018,377,soda
14-07-2018,377,dishwashing liquid/detergent
14-07-2018,377,beef
14-07-2018,378,milk
14-07-2018,378,yogurt
14-07-2018,378,poultry
14-07-2018,378,pasta
14-07-2018,378,bagels
14-07-2018,378,pork
14-07-2018,378,mixes
14-07-2018,378,coffee/tea
14-07-2018,378,cheeses
14-07-2018,378,flour
14-07-2018,378,dinner rolls
14-07-2018,378,juice
14-07-2018,378,spaghetti sauce
14-07-2018,378,ketchup
14-07-2018,378,shampoo
14-07-2018,378,dishwashing liquid/detergent
14-07-2018,378,laundry detergent
14-07-2018,378,cereals
14-07-2018,379,pasta
14-07-2018,379,dishwashing liquid/detergent
14-07-2018,379,cereals
14-07-2018,379,paper towels
14-07-2018,379,shampoo
14-07-2018,379,flour
14-07-2018,379,hand soap
14-07-2018,379,dinner rolls
14-07-2018,379,cereals
14-07-2018,379,paper towels
14-07-2018,379,soap
14-07-2018,379,fruits
14-07-2018,379,tortillas
14-07-2018,379,toilet paper
14-07-2018,379,toilet paper
14-07-2018,379,cheeses
14-07-2018,379,flour
14-07-2018,379,mixes
14-07-2018,379,eggs
14-07-2018,380,dinner rolls
14-07-2018,380,tortillas
14-07-2018,380,dishwashing liquid/detergent
14-07-2018,380,bagels
14-07-2018,380,shampoo
14-07-2018,380,butter
14-07-2018,380,juice
14-07-2018,380,bagels
14-07-2018,380,flour
14-07-2018,380,dinner rolls
14-07-2018,380,individual meals
14-07-2018,380,bagels
14-07-2018,380,shampoo
14-07-2018,380,flour
14-07-2018,380,dishwashing liquid/detergent
14-07-2018,380,soda
14-07-2018,380,soda
14-07-2018,380,aluminum foil
14-07-2018,380,milk
14-07-2018,380,laundry detergent
14-07-2018,381,ice cream
14-07-2018,381,paper towels
14-07-2018,381,paper towels
14-07-2018,381,soap
14-07-2018,381,ice cream
14-07-2018,381,coffee/tea
14-07-2018,381,flour
14-07-2018,381,sandwich bags
14-07-2018,381,spaghetti sauce
14-07-2018,381,lunch meat
14-07-2018,381,hand soap
14-07-2018,381,toilet paper
14-07-2018,381,toilet paper
14-07-2018,382,eggs
14-07-2018,382,individual meals
14-07-2018,382,dishwashing liquid/detergent
14-07-2018,382,lunch meat
14-07-2018,382,yogurt
14-07-2018,382,cereals
14-07-2018,382,cereals
14-07-2018,382,hand soap
14-07-2018,382,hand soap
14-07-2018,382,spaghetti sauce
14-07-2018,382,beef
14-07-2018,382,sugar
14-07-2018,382,tortillas
15-07-2018,383,flour
15-07-2018,383,aluminum foil
15-07-2018,383,aluminum foil
15-07-2018,383,aluminum foil
15-07-2018,383,eggs
15-07-2018,383,tortillas
15-07-2018,383,dishwashing liquid/detergent
15-07-2018,383,pasta
15-07-2018,383,shampoo
15-07-2018,383,bagels
15-07-2018,383,sandwich loaves
15-07-2018,383,pork
15-07-2018,383,toilet paper
15-07-2018,383,all- purpose
15-07-2018,384,all- purpose
15-07-2018,384,soap
15-07-2018,384,ketchup
15-07-2018,384,soda
15-07-2018,384,soap
15-07-2018,384,pork
15-07-2018,384,individual meals
15-07-2018,384,flour
15-07-2018,384,yogurt
15-07-2018,384,coffee/tea
15-07-2018,384,ketchup
15-07-2018,384,dinner rolls
15-07-2018,384,beef
15-07-2018,384,waffles
15-07-2018,384,aluminum foil
15-07-2018,384,soda
15-07-2018,384,shampoo
15-07-2018,384,beef
15-07-2018,384,flour
15-07-2018,384,beef
15-07-2018,385,dinner rolls
15-07-2018,385,laundry detergent
15-07-2018,385,aluminum foil
15-07-2018,385,lunch meat
15-07-2018,385,milk
15-07-2018,385,shampoo
15-07-2018,385,flour
15-07-2018,385,all- purpose
15-07-2018,385,ketchup
15-07-2018,385,soap
15-07-2018,385,shampoo
15-07-2018,385,mixes
15-07-2018,385,bagels
15-07-2018,385,toilet paper
15-07-2018,385,flour
15-07-2018,385,cereals
15-07-2018,385,pork
15-07-2018,385,sugar
15-07-2018,385,dinner rolls
15-07-2018,385,beef
15-07-2018,385,eggs
15-07-2018,385,tortillas
15-07-2018,385,soda
15-07-2018,385,flour
15-07-2018,385,lunch meat
15-07-2018,385,paper towels
15-07-2018,385,beef
15-07-2018,385,pork
15-07-2018,385,cereals
15-07-2018,385,flour
15-07-2018,385,ketchup
15-07-2018,385,mixes
15-07-2018,386,dishwashing liquid/detergent
15-07-2018,386,aluminum foil
15-07-2018,386,mixes
15-07-2018,386,aluminum foil
15-07-2018,386,cheeses
15-07-2018,386,laundry detergent
15-07-2018,386,poultry
15-07-2018,386,mixes
15-07-2018,386,flour
15-07-2018,386,cheeses
15-07-2018,386,dishwashing liquid/detergent
15-07-2018,386,yogurt
15-07-2018,386,cheeses
15-07-2018,386,poultry
15-07-2018,386,eggs
15-07-2018,386,pork
15-07-2018,386,poultry
15-07-2018,386,aluminum foil
15-07-2018,386,cereals
15-07-2018,386,coffee/tea
15-07-2018,386,cereals
15-07-2018,386,coffee/tea
15-07-2018,386,fruits
15-07-2018,386,juice
15-07-2018,386,cheeses
16-07-2018,387,tortillas
16-07-2018,387,laundry detergent
16-07-2018,387,poultry
16-07-2018,387,milk
16-07-2018,387,juice
16-07-2018,387,poultry
16-07-2018,387,flour
16-07-2018,387,beef
16-07-2018,387,ice cream
16-07-2018,387,pasta
16-07-2018,387,sandwich loaves
16-07-2018,387,paper towels
16-07-2018,387,pasta
16-07-2018,387,cereals
16-07-2018,387,shampoo
16-07-2018,387,sugar
16-07-2018,387,paper towels
16-07-2018,387,ketchup
16-07-2018,387,fruits
16-07-2018,387,soap
16-07-2018,387,eggs
16-07-2018,387,flour
16-07-2018,387,dinner rolls
16-07-2018,387,ice cream
16-07-2018,387,shampoo
16-07-2018,387,tortillas
16-07-2018,387,paper towels
16-07-2018,387,soap
16-07-2018,387,flour
17-07-2018,388,waffles
17-07-2018,388,pork
17-07-2018,388,lunch meat
17-07-2018,388,pork
17-07-2018,388,soap
17-07-2018,388,waffles
17-07-2018,388,sandwich loaves
17-07-2018,388,waffles
17-07-2018,388,pasta
17-07-2018,388,lunch meat
17-07-2018,388,cheeses
17-07-2018,388,sandwich loaves
17-07-2018,388,soda
17-07-2018,388,flour
17-07-2018,388,flour
17-07-2018,388,pork
17-07-2018,388,butter
17-07-2018,388,dinner rolls
17-07-2018,388,fruits
17-07-2018,388,coffee/tea
17-07-2018,388,cereals
17-07-2018,388,dishwashing liquid/detergent
17-07-2018,388,fruits
17-07-2018,388,sandwich bags
17-07-2018,388,soda
17-07-2018,388,ice cream
17-07-2018,388,sandwich bags
17-07-2018,388,sugar
18-07-2018,389,yogurt
18-07-2018,389,beef
18-07-2018,389,yogurt
18-07-2018,389,ketchup
18-07-2018,389,lunch meat
18-07-2018,389,lunch meat
18-07-2018,389,mixes
18-07-2018,389,sandwich bags
18-07-2018,389,fruits
18-07-2018,389,yogurt
18-07-2018,389,fruits
19-07-2018,390,poultry
19-07-2018,390,sandwich bags
19-07-2018,390,flour
19-07-2018,390,lunch meat
19-07-2018,390,beef
19-07-2018,390,aluminum foil
19-07-2018,390,toilet paper
19-07-2018,390,mixes
19-07-2018,390,dinner rolls
19-07-2018,390,soap
19-07-2018,390,ice cream
19-07-2018,390,sandwich loaves
19-07-2018,390,toilet paper
19-07-2018,390,sandwich loaves
19-07-2018,390,paper towels
19-07-2018,390,lunch meat
20-07-2018,391,paper towels
20-07-2018,391,fruits
20-07-2018,391,eggs
20-07-2018,391,mixes
20-07-2018,391,mixes
20-07-2018,391,dishwashing liquid/detergent
20-07-2018,391,lunch meat
20-07-2018,391,soda
20-07-2018,391,fruits
20-07-2018,391,spaghetti sauce
20-07-2018,391,ice cream
20-07-2018,391,pasta
20-07-2018,391,ketchup
20-07-2018,391,pasta
20-07-2018,392,aluminum foil
20-07-2018,392,soap
20-07-2018,392,aluminum foil
20-07-2018,392,milk
20-07-2018,392,butter
20-07-2018,392,cereals
20-07-2018,392,milk
20-07-2018,392,mixes
20-07-2018,392,toilet paper
20-07-2018,392,milk
20-07-2018,392,milk
20-07-2018,392,butter
20-07-2018,392,juice
20-07-2018,393,beef
20-07-2018,393,aluminum foil
20-07-2018,393,soda
20-07-2018,393,paper towels
20-07-2018,393,aluminum foil
20-07-2018,393,yogurt
20-07-2018,393,individual meals
20-07-2018,393,lunch meat
20-07-2018,393,flour
20-07-2018,393,eggs
21-07-2018,394,soda
21-07-2018,394,sugar
21-07-2018,394,paper towels
21-07-2018,394,pasta
21-07-2018,394,dinner rolls
21-07-2018,394,soap
21-07-2018,394,aluminum foil
21-07-2018,394,ketchup
21-07-2018,394,spaghetti sauce
21-07-2018,394,yogurt
21-07-2018,394,lunch meat
21-07-2018,394,sugar
21-07-2018,394,tortillas
21-07-2018,394,ice cream
21-07-2018,395,ketchup
21-07-2018,395,flour
21-07-2018,395,spaghetti sauce
21-07-2018,395,flour
21-07-2018,395,bagels
21-07-2018,395,pasta
21-07-2018,395,cheeses
21-07-2018,395,sandwich loaves
21-07-2018,395,dinner rolls
21-07-2018,395,tortillas
21-07-2018,395,soda
21-07-2018,395,soda
21-07-2018,395,individual meals
21-07-2018,395,toilet paper
21-07-2018,395,cheeses
21-07-2018,395,ketchup
21-07-2018,395,cheeses
21-07-2018,395,milk
21-07-2018,395,poultry
21-07-2018,395,dinner rolls
21-07-2018,395,mixes
21-07-2018,396,flour
21-07-2018,396,ketchup
21-07-2018,396,flour
21-07-2018,396,coffee/tea
21-07-2018,396,tortillas
21-07-2018,396,toilet paper
21-07-2018,396,shampoo
21-07-2018,396,yogurt
21-07-2018,396,pork
21-07-2018,396,poultry
21-07-2018,396,lunch meat
21-07-2018,396,ketchup
21-07-2018,396,poultry
21-07-2018,396,paper towels
21-07-2018,396,spaghetti sauce
21-07-2018,396,all- purpose
21-07-2018,396,soda
21-07-2018,396,dinner rolls
21-07-2018,396,hand soap
21-07-2018,396,pasta
21-07-2018,396,sugar
21-07-2018,396,shampoo
21-07-2018,397,pasta
21-07-2018,397,spaghetti sauce
21-07-2018,397,flour
21-07-2018,397,milk
21-07-2018,397,butter
21-07-2018,397,butter
21-07-2018,397,hand soap
21-07-2018,397,toilet paper
21-07-2018,397,ice cream
21-07-2018,397,spaghetti sauce
21-07-2018,397,mixes
21-07-2018,397,juice
21-07-2018,397,pasta
21-07-2018,397,tortillas
21-07-2018,397,sandwich bags
21-07-2018,397,mixes
21-07-2018,397,waffles
21-07-2018,397,flour
21-07-2018,397,cheeses
21-07-2018,397,cheeses
21-07-2018,397,pork
21-07-2018,397,juice
21-07-2018,398,tortillas
21-07-2018,398,butter
21-07-2018,398,spaghetti sauce
21-07-2018,398,eggs
21-07-2018,398,toilet paper
21-07-2018,398,tortillas
21-07-2018,398,flour
21-07-2018,398,all- purpose
22-07-2018,399,juice
22-07-2018,399,pasta
22-07-2018,399,lunch meat
22-07-2018,399,shampoo
22-07-2018,399,soap
22-07-2018,399,milk
22-07-2018,399,aluminum foil
22-07-2018,399,ketchup
22-07-2018,399,eggs
22-07-2018,399,lunch meat
22-07-2018,399,toilet paper
22-07-2018,399,milk
22-07-2018,399,sandwich loaves
22-07-2018,399,cheeses
22-07-2018,399,flour
22-07-2018,399,ice cream
22-07-2018,399,waffles
22-07-2018,399,all- purpose
22-07-2018,399,waffles
22-07-2018,399,flour
22-07-2018,399,spaghetti sauce
22-07-2018,399,coffee/tea
22-07-2018,399,flour
22-07-2018,399,aluminum foil
22-07-2018,399,eggs
22-07-2018,399,toilet paper
22-07-2018,399,yogurt
22-07-2018,399,yogurt
22-07-2018,399,milk
22-07-2018,399,soda
22-07-2018,399,juice
22-07-2018,400,lunch meat
22-07-2018,400,butter
22-07-2018,400,eggs
22-07-2018,400,poultry
22-07-2018,400,all- purpose
22-07-2018,400,lunch meat
22-07-2018,400,juice
22-07-2018,400,pasta
22-07-2018,400,dishwashing liquid/detergent
22-07-2018,400,aluminum foil
22-07-2018,400,soda
22-07-2018,400,milk
22-07-2018,400,cheeses
22-07-2018,400,laundry detergent
22-07-2018,400,soap
22-07-2018,400,paper towels
22-07-2018,400,poultry
22-07-2018,400,juice
22-07-2018,400,shampoo
22-07-2018,400,juice
22-07-2018,400,ketchup
22-07-2018,400,hand soap
22-07-2018,400,fruits
22-07-2018,400,all- purpose
22-07-2018,400,hand soap
22-07-2018,400,mixes
22-07-2018,400,lunch meat
23-07-2018,401,milk
23-07-2018,401,sandwich bags
23-07-2018,401,laundry detergent
23-07-2018,401,lunch meat
23-07-2018,401,dishwashing liquid/detergent
23-07-2018,401,all- purpose
23-07-2018,401,butter
23-07-2018,401,aluminum foil
23-07-2018,401,paper towels
23-07-2018,401,sandwich loaves
23-07-2018,401,lunch meat
23-07-2018,401,ketchup
23-07-2018,401,milk
23-07-2018,401,waffles
23-07-2018,401,pork
23-07-2018,401,soap
23-07-2018,401,soda
23-07-2018,401,waffles
23-07-2018,401,individual meals
23-07-2018,401,spaghetti sauce
23-07-2018,401,tortillas
24-07-2018,402,cheeses
24-07-2018,402,mixes
24-07-2018,402,dinner rolls
24-07-2018,402,cereals
24-07-2018,402,ice cream
24-07-2018,402,toilet paper
24-07-2018,402,eggs
24-07-2018,402,sandwich bags
24-07-2018,402,yogurt
24-07-2018,402,soda
24-07-2018,402,sandwich bags
24-07-2018,402,hand soap
24-07-2018,402,dishwashing liquid/detergent
24-07-2018,402,soda
24-07-2018,402,waffles
24-07-2018,402,spaghetti sauce
24-07-2018,402,butter
24-07-2018,402,pork
24-07-2018,402,flour
24-07-2018,402,tortillas
24-07-2018,402,pasta
24-07-2018,402,coffee/tea
25-07-2018,403,eggs
25-07-2018,403,cheeses
25-07-2018,403,juice
25-07-2018,403,coffee/tea
25-07-2018,403,laundry detergent
25-07-2018,403,sandwich loaves
25-07-2018,403,shampoo
25-07-2018,403,soda
25-07-2018,403,toilet paper
25-07-2018,403,eggs
25-07-2018,403,coffee/tea
25-07-2018,403,individual meals
25-07-2018,403,butter
25-07-2018,403,poultry
25-07-2018,403,tortillas
25-07-2018,403,shampoo
